timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, yaw, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
1020571, 0.0, 0.0, 93.48553466796875, 0.0, 0.0, 0.07781982421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468194007873535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020581, 0.0, 0.0, 93.4862289428711, 0.0, 0.0, 0.069427490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468772888183594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020591, 0.0, 0.0, 93.4901351928711, 0.0, 0.0, 0.390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46709156036377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020601, 0.0, 0.0, 93.49365234375, 0.0, 0.0, 0.351715087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46612548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020611, 0.0, 0.0, 93.49298858642578, 0.0, 0.0, -0.066375732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466422080993652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020621, 0.0, 0.0, 93.49239349365234, 0.0, 0.0, -0.05950927734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466081619262695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020631, 0.0, 0.0, 93.48584747314453, 0.0, 0.0, -0.65460205078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466086387634277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020641, 0.0, 0.0, 93.47994995117188, 0.0, 0.0, -0.589752197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466896057128906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020651, 0.0, 0.0, 93.47464752197266, 0.0, 0.0, -0.530242919921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46703052520752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020661, 0.0, 0.0, 93.4698715209961, 0.0, 0.0, -0.47760009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467278480529785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020671, 0.0, 0.0, 93.46119689941406, 0.0, 0.0, -0.867462158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46689224243164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020681, 0.0, 0.0, 93.4533920288086, 0.0, 0.0, -0.780487060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467843055725098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020691, 0.0, 0.0, 93.45457458496094, 0.0, 0.0, 0.118255615234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46712875366211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020701, 0.0, 0.0, 93.45563507080078, 0.0, 0.0, 0.106048583984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46712875366211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020711, 0.0, 0.0, 93.46369934082031, 0.0, 0.0, 0.806427001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467700004577637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020721, 0.0, 0.0, 93.47095489501953, 0.0, 0.0, 0.725555419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467737197875977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020731, 0.0, 0.0, 93.48076629638672, 0.0, 0.0, 0.98114013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466805458068848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020741, 0.0, 0.0, 93.48959350585938, 0.0, 0.0, 0.882720947265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468146324157715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020751, 0.0, 0.0, 93.49371337890625, 0.0, 0.0, 0.4119873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467388153076172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020761, 0.0, 0.0, 93.49742126464844, 0.0, 0.0, 0.37078857421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468708038330078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020771, 0.0, 0.0, 93.5007553100586, 0.0, 0.0, 0.333404541015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467864036560059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020781, 0.0, 0.0, 93.5037612915039, 0.0, 0.0, 0.30059814453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469521522521973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020791, 0.0, 0.0, 93.50537109375, 0.0, 0.0, 0.160980224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469449996948242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020801, 0.0, 0.0, 93.50682067871094, 0.0, 0.0, 0.14495849609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.469901084899902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020811, 0.0, 0.0, 93.51031494140625, 0.0, 0.0, 0.34942626953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46972370147705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020821, 0.0, 0.0, 93.51345825195312, 0.0, 0.0, 0.3143310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46864128112793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020831, 0.0, 0.0, 93.51573944091797, 0.0, 0.0, 0.228118896484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.468873977661133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020841, 0.0, 0.0, 93.51779174804688, 0.0, 0.0, 0.205230712890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467753410339355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020851, 0.0, 0.0, 93.51034545898438, 0.0, 0.0, -0.74462890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.467263221740723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020861, 0.0, 0.0, 93.5036392211914, 0.0, 0.0, -0.670623779296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.465919494628906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020871, 0.0, 0.0, 93.4992446899414, 0.0, 0.0, -0.439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.466117858886719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020881, 0.0, 0.0, 93.49529266357422, 0.0, 0.0, -0.39520263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.465575218200684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020891, 0.0, 0.0, 93.49774932861328, 0.0, 0.0, 0.24566650390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46463394165039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020901, 0.0, 0.0, 93.49996185302734, 0.0, 0.0, 0.22125244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.464469909667969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020911, 0.0, 0.0, 93.50796508789062, 0.0, 0.0, 0.800323486328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.463619232177734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020921, 0.0, 0.0, 93.51516723632812, 0.0, 0.0, 0.72021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462003707885742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020931, 0.0, 0.0, 93.52110290527344, 0.0, 0.0, 0.59356689453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461904525756836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020941, 0.0, 0.0, 93.52644348144531, 0.0, 0.0, 0.5340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46146011352539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020951, 0.0, 0.0, 93.52906799316406, 0.0, 0.0, 0.262451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461276054382324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020961, 0.0, 0.0, 93.53142547607422, 0.0, 0.0, 0.235748291015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.460923194885254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020971, 0.0, 0.0, 93.53081512451172, 0.0, 0.0, -0.06103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461180686950684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020981, 0.0, 0.0, 93.53026580810547, 0.0, 0.0, -0.054931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461852073669434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1020991, 0.0, 0.0, 93.52976989746094, 0.0, 0.0, -0.049591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462337493896484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021001, 0.0, 0.0, 93.52932739257812, 0.0, 0.0, -0.04425048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462484359741211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021011, 0.0, 0.0, 93.52674102783203, 0.0, 0.0, -0.258636474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462571144104004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021021, 0.0, 0.0, 93.5244140625, 0.0, 0.0, -0.232696533203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462339401245117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021031, 0.0, 0.0, 93.5244140625, 0.0, 0.0, -0.232696533203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462671279907227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021041, 0.0, 0.0, 93.51958465576172, 0.0, 0.0, -0.482940673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.463653564453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021051, 0.0, 0.0, 93.5152359008789, 0.0, 0.0, -0.43487548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462088584899902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021061, 0.0, 0.0, 93.5102310180664, 0.0, 0.0, -0.50048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461602210998535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021071, 0.0, 0.0, 93.50572967529297, 0.0, 0.0, -0.45013427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461255073547363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021081, 0.0, 0.0, 93.4994888305664, 0.0, 0.0, -0.62408447265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.460359573364258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021091, 0.0, 0.0, 93.49386596679688, 0.0, 0.0, -0.562286376953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.46092414855957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021101, 0.0, 0.0, 93.49044799804688, 0.0, 0.0, -0.341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.461176872253418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021111, 0.0, 0.0, 93.48737335205078, 0.0, 0.0, -0.307464599609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462410926818848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021121, 0.0, 0.0, 93.47968292236328, 0.0, 0.0, -0.76904296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462215423583984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021131, 0.0, 0.0, 93.47276306152344, 0.0, 0.0, -0.691986083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.462528228759766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021141, 0.0, 0.0, 93.47254943847656, 0.0, 0.0, -0.0213623046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.40931224822998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021151, 0.0, 0.0, 93.47235870361328, 0.0, 0.0, -0.019073486328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.289006233215332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021161, 0.0, 0.0, 93.4820327758789, 0.0, 0.0, 0.9674072265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.12105655670166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021171, 0.0, 0.0, 93.49073791503906, 0.0, 0.0, 0.870513916015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.189871788024902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021181, 0.0, 0.0, 93.49747467041016, 0.0, 0.0, 0.673675537109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.209476470947266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021191, 0.0, 0.0, 93.5035400390625, 0.0, 0.0, 0.606536865234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.212045669555664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021201, 0.0, 0.0, 93.5013427734375, 0.0, 0.0, -0.2197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.206136703491211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021211, 0.0, 0.0, 93.4993667602539, 0.0, 0.0, -0.197601318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.214801788330078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021221, 0.0, 0.0, 93.49102783203125, 0.0, 0.0, -0.833892822265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.295767784118652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021231, 0.0, 0.0, 93.4835205078125, 0.0, 0.0, -0.750732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.390059471130371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021241, 0.0, 0.0, 93.47949981689453, 0.0, 0.0, -0.402069091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.569808959960938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021251, 0.0, 0.0, 93.47587585449219, 0.0, 0.0, -0.362396240234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.695233345031738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021261, 0.0, 0.0, 93.47589874267578, 0.0, 0.0, 0.002288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.89001178741455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021271, 0.0, 0.0, 93.47592163085938, 0.0, 0.0, 0.002288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.018693923950195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021281, 0.0, 0.0, 93.47867584228516, 0.0, 0.0, 0.275421142578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.25455379486084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021291, 0.0, 0.0, 93.48115539550781, 0.0, 0.0, 0.247955322265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.420291900634766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021301, 0.0, 0.0, 93.47901153564453, 0.0, 0.0, -0.214385986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.655476570129395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021311, 0.0, 0.0, 93.47708129882812, 0.0, 0.0, -0.193023681640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.80653190612793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021321, 0.0, 0.0, 93.47753143310547, 0.0, 0.0, 0.045013427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.041681289672852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021331, 0.0, 0.0, 93.47793579101562, 0.0, 0.0, 0.040435791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.195643424987793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021341, 0.0, 0.0, 93.46791076660156, 0.0, 0.0, -1.00250244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.422355651855469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021351, 0.0, 0.0, 93.4588851928711, 0.0, 0.0, -0.902557373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.574277877807617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021361, 0.0, 0.0, 93.45294952392578, 0.0, 0.0, -0.59356689453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.795599937438965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021371, 0.0, 0.0, 93.4476089477539, 0.0, 0.0, -0.5340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.920159339904785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021381, 0.0, 0.0, 93.44171142578125, 0.0, 0.0, -0.589752197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.070756912231445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021391, 0.0, 0.0, 93.4364013671875, 0.0, 0.0, -0.531005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.156633377075195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021401, 0.0, 0.0, 93.43435668945312, 0.0, 0.0, -0.2044677734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.27417278289795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021411, 0.0, 0.0, 93.4325180053711, 0.0, 0.0, -0.183868408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.346478462219238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021421, 0.0, 0.0, 93.43031311035156, 0.0, 0.0, -0.220489501953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.456862449645996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021431, 0.0, 0.0, 93.42832946777344, 0.0, 0.0, -0.1983642578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.50949478149414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021441, 0.0, 0.0, 93.42928314208984, 0.0, 0.0, 0.095367431640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.57555103302002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021451, 0.0, 0.0, 93.43013763427734, 0.0, 0.0, 0.08544921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.60493278503418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021461, 0.0, 0.0, 93.4265365600586, 0.0, 0.0, -0.360107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.649706840515137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021471, 0.0, 0.0, 93.42329406738281, 0.0, 0.0, -0.324249267578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.672444343566895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021481, 0.0, 0.0, 93.42584228515625, 0.0, 0.0, 0.25482177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.70032787322998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021491, 0.0, 0.0, 93.42813873291016, 0.0, 0.0, 0.229644775390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.705578804016113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021501, 0.0, 0.0, 93.43348693847656, 0.0, 0.0, 0.534820556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.705326080322266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021511, 0.0, 0.0, 93.43829345703125, 0.0, 0.0, 0.48065185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.705845832824707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021521, 0.0, 0.0, 93.45027923583984, 0.0, 0.0, 1.198577880859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.705885887145996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021531, 0.0, 0.0, 93.46106719970703, 0.0, 0.0, 1.07879638671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.705498695373535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021541, 0.0, 0.0, 93.46913146972656, 0.0, 0.0, 0.806427001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.70293140411377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021551, 0.0, 0.0, 93.47639465332031, 0.0, 0.0, 0.726318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.699841499328613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1021561, 0.0, 0.0, 93.48128509521484, 0.0, 0.0, 0.489044189453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13.6961088180542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
