timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
706226, 0.0, 0.0, 94.32299041748047, 0.0, 0.0, -0.11444091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706236, 0.0, 0.0, 94.32907104492188, 0.0, 0.0, 0.608062744140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706246, 0.0, 0.0, 94.33454132080078, 0.0, 0.0, 0.547027587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706256, 0.0, 0.0, 94.34384155273438, 0.0, 0.0, 0.930023193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706266, 0.0, 0.0, 94.35221099853516, 0.0, 0.0, 0.836944580078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706276, 0.0, 0.0, 94.3663101196289, 0.0, 0.0, 1.409912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706286, 0.0, 0.0, 94.37899780273438, 0.0, 0.0, 1.268768310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706296, 0.0, 0.0, 94.3898696899414, 0.0, 0.0, 1.087188720703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706306, 0.0, 0.0, 94.39965057373047, 0.0, 0.0, 0.97808837890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706316, 0.0, 0.0, 94.40736389160156, 0.0, 0.0, 0.771331787109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706326, 0.0, 0.0, 94.414306640625, 0.0, 0.0, 0.69427490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706336, 0.0, 0.0, 94.4249267578125, 0.0, 0.0, 1.06201171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706346, 0.0, 0.0, 94.43448638916016, 0.0, 0.0, 0.955963134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706356, 0.0, 0.0, 94.43598175048828, 0.0, 0.0, 0.1495361328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706366, 0.0, 0.0, 94.43732452392578, 0.0, 0.0, 0.13427734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706376, 0.0, 0.0, 94.4423599243164, 0.0, 0.0, 0.5035400390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706386, 0.0, 0.0, 94.44689178466797, 0.0, 0.0, 0.45318603515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706396, 0.0, 0.0, 94.44878387451172, 0.0, 0.0, 0.189208984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706406, 0.0, 0.0, 94.45048522949219, 0.0, 0.0, 0.170135498046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706416, 0.0, 0.0, 94.45420837402344, 0.0, 0.0, 0.372314453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706426, 0.0, 0.0, 94.45755767822266, 0.0, 0.0, 0.334930419921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706436, 0.0, 0.0, 94.45182037353516, 0.0, 0.0, -0.57373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706446, 0.0, 0.0, 94.44666290283203, 0.0, 0.0, -0.5157470703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706456, 0.0, 0.0, 94.43928527832031, 0.0, 0.0, -0.737762451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706466, 0.0, 0.0, 94.4326400756836, 0.0, 0.0, -0.664520263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706476, 0.0, 0.0, 94.4277572631836, 0.0, 0.0, -0.48828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706486, 0.0, 0.0, 94.4233627319336, 0.0, 0.0, -0.439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706496, 0.0, 0.0, 94.42597198486328, 0.0, 0.0, 0.26092529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706506, 0.0, 0.0, 94.42831420898438, 0.0, 0.0, 0.234222412109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706516, 0.0, 0.0, 94.43424987792969, 0.0, 0.0, 0.59356689453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706526, 0.0, 0.0, 94.4395980834961, 0.0, 0.0, 0.534820556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706536, 0.0, 0.0, 94.4416732788086, 0.0, 0.0, 0.20751953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706546, 0.0, 0.0, 94.44354248046875, 0.0, 0.0, 0.186920166015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706556, 0.0, 0.0, 94.44686126708984, 0.0, 0.0, 0.331878662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706566, 0.0, 0.0, 94.4498519897461, 0.0, 0.0, 0.299072265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706576, 0.0, 0.0, 94.45418548583984, 0.0, 0.0, 0.433349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706586, 0.0, 0.0, 94.45808410644531, 0.0, 0.0, 0.389862060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706596, 0.0, 0.0, 94.45831298828125, 0.0, 0.0, 0.02288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706606, 0.0, 0.0, 94.4585189819336, 0.0, 0.0, 0.020599365234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706616, 0.0, 0.0, 94.4592514038086, 0.0, 0.0, 0.0732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706626, 0.0, 0.0, 94.45990753173828, 0.0, 0.0, 0.06561279296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706636, 0.0, 0.0, 94.4588623046875, 0.0, 0.0, -0.104522705078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706646, 0.0, 0.0, 94.45791625976562, 0.0, 0.0, -0.0946044921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706656, 0.0, 0.0, 94.45597076416016, 0.0, 0.0, -0.194549560546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706666, 0.0, 0.0, 94.4542236328125, 0.0, 0.0, -0.174713134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706676, 0.0, 0.0, 94.45429229736328, 0.0, 0.0, 0.006866455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706686, 0.0, 0.0, 94.45435333251953, 0.0, 0.0, 0.006103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706696, 0.0, 0.0, 94.45440673828125, 0.0, 0.0, 0.005340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706706, 0.0, 0.0, 94.45445251464844, 0.0, 0.0, 0.00457763671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706716, 0.0, 0.0, 94.45832061767578, 0.0, 0.0, 0.386810302734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706726, 0.0, 0.0, 94.46180725097656, 0.0, 0.0, 0.348663330078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706736, 0.0, 0.0, 94.46439361572266, 0.0, 0.0, 0.258636474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706746, 0.0, 0.0, 94.46672821044922, 0.0, 0.0, 0.23345947265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706756, 0.0, 0.0, 94.46882629394531, 0.0, 0.0, 0.209808349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706766, 0.0, 0.0, 94.47071075439453, 0.0, 0.0, 0.188446044921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706776, 0.0, 0.0, 94.47514343261719, 0.0, 0.0, 0.443267822265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706786, 0.0, 0.0, 94.47913360595703, 0.0, 0.0, 0.399017333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706796, 0.0, 0.0, 94.48272705078125, 0.0, 0.0, 0.359344482421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706806, 0.0, 0.0, 94.48595428466797, 0.0, 0.0, 0.322723388671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706816, 0.0, 0.0, 94.48941040039062, 0.0, 0.0, 0.345611572265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706826, 0.0, 0.0, 94.49252319335938, 0.0, 0.0, 0.311279296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706836, 0.0, 0.0, 94.48821258544922, 0.0, 0.0, -0.431060791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706846, 0.0, 0.0, 94.48433685302734, 0.0, 0.0, -0.3875732421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706856, 0.0, 0.0, 94.48959350585938, 0.0, 0.0, 0.525665283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706866, 0.0, 0.0, 94.49432373046875, 0.0, 0.0, 0.4730224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706876, 0.0, 0.0, 94.49694061279297, 0.0, 0.0, 0.261688232421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706886, 0.0, 0.0, 94.49929809570312, 0.0, 0.0, 0.235748291015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706896, 0.0, 0.0, 94.49922943115234, 0.0, 0.0, -0.006866455078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706906, 0.0, 0.0, 94.4991683959961, 0.0, 0.0, -0.006103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706916, 0.0, 0.0, 94.49966430664062, 0.0, 0.0, 0.049591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706926, 0.0, 0.0, 94.50010681152344, 0.0, 0.0, 0.04425048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706936, 0.0, 0.0, 94.4912109375, 0.0, 0.0, -0.88958740234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706946, 0.0, 0.0, 94.48320770263672, 0.0, 0.0, -0.800323486328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706956, 0.0, 0.0, 94.47162628173828, 0.0, 0.0, -1.15814208984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706966, 0.0, 0.0, 94.4612045288086, 0.0, 0.0, -1.04217529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706976, 0.0, 0.0, 94.45674896240234, 0.0, 0.0, -0.445556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706986, 0.0, 0.0, 94.4527359008789, 0.0, 0.0, -0.40130615234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
706996, 0.0, 0.0, 94.44966888427734, 0.0, 0.0, -0.30670166015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707006, 0.0, 0.0, 94.44690704345703, 0.0, 0.0, -0.27618408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707016, 0.0, 0.0, 94.4460678100586, 0.0, 0.0, -0.08392333984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707026, 0.0, 0.0, 94.4453125, 0.0, 0.0, -0.075531005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707036, 0.0, 0.0, 94.4511947631836, 0.0, 0.0, 0.588226318359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707046, 0.0, 0.0, 94.45648956298828, 0.0, 0.0, 0.52947998046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707056, 0.0, 0.0, 94.45632934570312, 0.0, 0.0, -0.016021728515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707066, 0.0, 0.0, 94.45618438720703, 0.0, 0.0, -0.014495849609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707076, 0.0, 0.0, 94.45441436767578, 0.0, 0.0, -0.177001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707086, 0.0, 0.0, 94.45281982421875, 0.0, 0.0, -0.159454345703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707096, 0.0, 0.0, 94.45575714111328, 0.0, 0.0, 0.293731689453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707106, 0.0, 0.0, 94.45840454101562, 0.0, 0.0, 0.264739990234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707116, 0.0, 0.0, 94.45750427246094, 0.0, 0.0, -0.09002685546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707126, 0.0, 0.0, 94.45669555664062, 0.0, 0.0, -0.08087158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707136, 0.0, 0.0, 94.45323181152344, 0.0, 0.0, -0.34637451171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707146, 0.0, 0.0, 94.45011901855469, 0.0, 0.0, -0.311279296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707156, 0.0, 0.0, 94.43856811523438, 0.0, 0.0, -1.15509033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707166, 0.0, 0.0, 94.42816925048828, 0.0, 0.0, -1.039886474609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707176, 0.0, 0.0, 94.42263793945312, 0.0, 0.0, -0.553131103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707186, 0.0, 0.0, 94.41766357421875, 0.0, 0.0, -0.4974365234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707196, 0.0, 0.0, 94.40935516357422, 0.0, 0.0, -0.830841064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707206, 0.0, 0.0, 94.4018783569336, 0.0, 0.0, -0.7476806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707216, 0.0, 0.0, 94.38967895507812, 0.0, 0.0, -1.219940185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707226, 0.0, 0.0, 94.37870025634766, 0.0, 0.0, -1.097869873046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707236, 0.0, 0.0, 94.37483978271484, 0.0, 0.0, -0.38604736328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707246, 0.0, 0.0, 94.3713607788086, 0.0, 0.0, -0.347900390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707256, 0.0, 0.0, 94.37315368652344, 0.0, 0.0, 0.179290771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707266, 0.0, 0.0, 94.37476348876953, 0.0, 0.0, 0.160980224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707276, 0.0, 0.0, 94.37731170654297, 0.0, 0.0, 0.25482177734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707286, 0.0, 0.0, 94.37960052490234, 0.0, 0.0, 0.2288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707296, 0.0, 0.0, 94.38166046142578, 0.0, 0.0, 0.20599365234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707306, 0.0, 0.0, 94.38351440429688, 0.0, 0.0, 0.185394287109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707316, 0.0, 0.0, 94.38351440429688, 0.0, 0.0, 0.185394287109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707326, 0.0, 0.0, 94.38846588134766, 0.0, 0.0, 0.495147705078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707336, 0.0, 0.0, 94.3929214477539, 0.0, 0.0, 0.445556640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707346, 0.0, 0.0, 94.39966583251953, 0.0, 0.0, 0.6744384765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707356, 0.0, 0.0, 94.4057388305664, 0.0, 0.0, 0.6072998046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707366, 0.0, 0.0, 94.4002685546875, 0.0, 0.0, -0.547027587890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707376, 0.0, 0.0, 94.39533996582031, 0.0, 0.0, -0.49285888671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707386, 0.0, 0.0, 94.38762664794922, 0.0, 0.0, -0.771331787109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707396, 0.0, 0.0, 94.38068389892578, 0.0, 0.0, -0.69427490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707406, 0.0, 0.0, 94.37388610839844, 0.0, 0.0, -0.679779052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707416, 0.0, 0.0, 94.36776733398438, 0.0, 0.0, -0.61187744140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707426, 0.0, 0.0, 94.36444854736328, 0.0, 0.0, -0.331878662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707436, 0.0, 0.0, 94.36146545410156, 0.0, 0.0, -0.298309326171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707446, 0.0, 0.0, 94.36315155029297, 0.0, 0.0, 0.168609619140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707456, 0.0, 0.0, 94.36466979980469, 0.0, 0.0, 0.151824951171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707466, 0.0, 0.0, 94.35728454589844, 0.0, 0.0, -0.738525390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707476, 0.0, 0.0, 94.35063934326172, 0.0, 0.0, -0.664520263671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707486, 0.0, 0.0, 94.35067749023438, 0.0, 0.0, 0.003814697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707496, 0.0, 0.0, 94.3507080078125, 0.0, 0.0, 0.0030517578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707506, 0.0, 0.0, 94.34745788574219, 0.0, 0.0, -0.32501220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707516, 0.0, 0.0, 94.34452819824219, 0.0, 0.0, -0.29296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707526, 0.0, 0.0, 94.33369445800781, 0.0, 0.0, -1.0833740234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707536, 0.0, 0.0, 94.32394409179688, 0.0, 0.0, -0.97503662109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707546, 0.0, 0.0, 94.32173156738281, 0.0, 0.0, -0.22125244140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707556, 0.0, 0.0, 94.31974029541016, 0.0, 0.0, -0.199127197265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707566, 0.0, 0.0, 94.31684875488281, 0.0, 0.0, -0.289154052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707576, 0.0, 0.0, 94.31424713134766, 0.0, 0.0, -0.260162353515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707586, 0.0, 0.0, 94.315185546875, 0.0, 0.0, 0.093841552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707596, 0.0, 0.0, 94.31603240966797, 0.0, 0.0, 0.084686279296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707606, 0.0, 0.0, 94.3211669921875, 0.0, 0.0, 0.513458251953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707616, 0.0, 0.0, 94.32579040527344, 0.0, 0.0, 0.46234130859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707626, 0.0, 0.0, 94.3343276977539, 0.0, 0.0, 0.853729248046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707636, 0.0, 0.0, 94.34201049804688, 0.0, 0.0, 0.768280029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707646, 0.0, 0.0, 94.34291076660156, 0.0, 0.0, 0.09002685546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707656, 0.0, 0.0, 94.34371948242188, 0.0, 0.0, 0.08087158203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
707666, 0.0, 0.0, 94.35428619384766, 0.0, 0.0, 1.056671142578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0