Timestamp,Whisker.Barometer1_1,Whisker.Barometer1_2,Whisker.Barometer1_3,Whisker1.Barometer2_1,Whisker1.Barometer2_2,Whisker1.Barometer2_3
134113,114276.203125,149086.703125,89642.1953125,111558.4375,137452.40625,96719.2734375
134133,114279.078125,149095.5,89640.6171875,111586.984375,137456.953125,96707.9296875
134153,114306.4921875,149102.875,89627.0078125,111601.984375,137442.078125,96704.40625
134173,114330.296875,149095.9375,89612.6171875,111614.0859375,137457.484375,96694.328125
134193,114351.21875,149106.078125,89607.5703125,111636.9609375,137452.9375,96699.6171875
134213,114354.09375,149098.25,89608.359375,111618.375,137450.65625,96708.4375
134233,114343.2734375,149095.9375,89615.34375,111604.8203125,137450.65625,96706.421875
134253,114328.1328125,149094.078125,89619.234375,111593.4140625,137455.734375,96715.9921875
134273,114302.1640625,149095.9375,89625.859375,111570.5390625,137455.203125,96727.3359375
134293,114294.21875,149084.390625,89639.46875,111563.421875,137465.53125,96716.5
134313,114292.09375,149089.46875,89637.8828125,111561.2734375,137461.515625,96719.015625
134333,114292.8046875,149085.296875,89641.7734375,111573.375,137459.75,96712.46875
134353,114289.1875,149094.078125,89629.7421875,111579.109375,137453.453125,96705.6640625
134373,114314.4375,149100.5625,89609.515625,111615.5390625,137454.6875,96695.5859375
134393,114336.078125,149097.296875,89609.515625,111626.9453125,137442.078125,96687.5234375
134413,114353.3828125,149098.25,89601.7421875,111622.65625,137450.65625,96694.328125
134433,114359.1328125,149107.953125,89606.78125,111629.84375,137449.609375,96690.296875
134453,114344.7265625,149107.953125,89607.5703125,111596.9453125,137450.65625,96703.8984375
134473,114321.640625,149094.53125,89611.4609375,111594.109375,137458,96701.125
134493,114307.9453125,149091.765625,89623.125,111574.828125,137452.40625,96713.2265625
134513,114302.1640625,149082.53125,89630.53125,111552.6484375,137455.203125,96722.546875
134533,114294.96875,149093.640625,89635.578125,111572.6796875,137459.75,96701.8828125
134553,114287.0234375,149096.390625,89632.4765625,111575.515625,137460.28125,96703.140625
134573,114289.1875,149089.46875,89625.0703125,111597.640625,137453.453125,96699.6171875
134593,114321.640625,149107.046875,89612.25,111619.8203125,137450.65625,96688.28125
134613,114334.6171875,149107.5,89606.78125,111616.2265625,137449.4375,96688.28125
134633,114353.3828125,149101.46875,89604.4765625,111639.8046875,137446.640625,96686.265625
134653,114356.96875,149101.46875,89598.640625,111621.9609375,137444.875,96695.078125
134673,114335.328125,149101.015625,89603.3203125,111604.0703125,137451.703125,96705.6640625
134693,114330.296875,149096.390625,89609.515625,111586.234375,137458,96709.1875
134713,114310.109375,149087.609375,89618.8671875,111579.109375,137459.234375,96717.2578125
134733,114300,149094.078125,89623.125,111565.5,137455.734375,96709.1875
134753,114298.546875,149087.15625,89626.21875,111567.703125,137457.484375,96707.171875
134773,114301.4609375,149088.046875,89618.078125,111587.6796875,137447.15625,96702.390625
134793,114305.078125,149100.109375,89615.34375,111596.25,137466.0625,96685.7578125
134813,114316.6015625,149104.734375,89601.7421875,111617.6796875,137455.203125,96682.234375
134833,114330.296875,149094.53125,89592.8125,111619.0625,137457.484375,96686.265625
134853,114357.7109375,149101.015625,89593.96875,111614.0859375,137457.484375,96688.28125
134873,114363.4609375,149097.296875,89598.640625,111619.8203125,137455.734375,96689.0390625
134893,114351.1875,149100.5625,89599.0078125,111603.375,137455.203125,96698.359375
134913,114334.6171875,149095.9375,89594.7578125,111588.375,137460.28125,96703.8984375
134933,114319.4765625,149096.84375,89602.53125,111584.0859375,137459.75,96700.375
134953,114306.4921875,149091.765625,89614.1953125,111554.09375,137451.703125,96705.15625
134973,114299.2578125,149092.21875,89623.9140625,111550.5078125,137464.828125,96699.8671875
134993,114294.96875,149094.078125,89625.859375,111537.6484375,137469.375,96689.7890625
135013,114290.6015625,149100.5625,89624.28125,111526.2421875,137459.75,96691.0546875
135033,114289.1875,149101.015625,89623.125,111520.515625,137460.796875,96692.3125
135053,114304.328125,149109.8125,89611.4609375,111536.203125,137456.25,96683.7421875
135073,114338.2421875,149105.640625,89600.5859375,111571.234375,137464.828125,96688.28125
135093,114354.09375,149098.703125,89591.65625,111596.9453125,137464.828125,96691.0546875
135113,114367.078125,149108.390625,89597.0625,111624.109375,137457.484375,96681.7265625
135133,114353.3515625,149103.328125,89596.703125,111620.515625,137455.734375,96695.078125
135153,114348.3125,149103.78125,89597.8515625,111605.515625,137463.078125,96685.0078125
135173,114324.5078125,149099.609375,89606.421875,111576.2109375,137462.03125,96690.296875
135193,114312.984375,149097.796875,89620.0234375,111550.5078125,137464.828125,96689.0390625
135213,114310.109375,149103.328125,89623.9140625,111546.9765625,137462.546875,96685.7578125
135233,114310.8203125,149105.640625,89620.0234375,111549.8125,137462.03125,96678.9609375
135253,114306.4921875,149106.078125,89613.40625,111537.6484375,137458,96680.9765625
135273,114324.5078125,149103.78125,89600.5859375,111551.953125,137458,96678.9609375
135293,114331.75,149110.703125,89600.2265625,111557.6875,137463.078125,96682.234375
135313,114356.96875,149104.21875,89599.0078125,111577.6640625,137464.3125,96678.203125
135333,114363.4609375,149103.328125,89592.0234375,111610.4921875,137467.09375,96692.3125
135353,114373.5703125,149101.46875,89583.09375,111616.921875,137467.09375,96689.0390625
135373,114350.4765625,149101.015625,89595.90625,111620.515625,137460.796875,96690.296875
135393,114342.5703125,149103.78125,89596.703125,111601.921875,137466.578125,96694.328125
135413,114329.5859375,149103.328125,89607.5703125,111612.6953125,137473.40625,96687.0234375
135433,114325.96875,149112.125,89613.0390625,111589.8203125,137469.375,96689.0390625
135453,114324.5078125,149094.078125,89612.25,111580.5,137462.546875,96689.0390625
135473,114330.296875,149096.84375,89608.359375,111576.2109375,137471.125,96690.296875
135493,114341.109375,149112.125,89602.53125,111568.3984375,137473.921875,96687.7734375
135513,114341.8203125,149113.984375,89594.7578125,111580.5,137473.40625,96685.0078125
135533,114377.8984375,149112.5625,89595.90625,111591.2109375,137475.15625,96689.7890625
135553,114395.921875,149112.125,89588.921875,111614.78125,137471.65625,96687.0234375
135573,114397.375,149103.328125,89587.34375,111639.8046875,137467.09375,96691.0546875
135593,114381.515625,149098.703125,89588.921875,111636.2109375,137471.125,96695.078125
135613,114369.2421875,149102.875,89598.640625,111630.5390625,137471.125,96700.375
135633,114350.4765625,149094.53125,89604.4765625,111620.515625,137477.953125,96701.6328125
135653,114341.8203125,149101.46875,89612.25,111620.515625,137473.40625,96700.375
135673,114338.9453125,149107.953125,89616.140625,111616.921875,137471.65625,96692.3125
135693,114340.40625,149107.5,89610.3046875,111599.78125,137468.859375,96693.5703125
135713,114347.6015625,149110.703125,89603.6875,111592.65625,137475.15625,96691.0546875
135733,114357.7109375,149104.21875,89592.8125,111591.2109375,137469.890625,96687.7734375
135753,114375.734375,149107.953125,89591.234375,111594.109375,137475.671875,96689.7890625
135773,114382.2265625,149112.125,89585.0390625,111602.6171875,137475.15625,96695.078125
135793,114389.4296875,149107.953125,89592.0234375,111611.9453125,137471.65625,96699.109375
135813,114390.8828125,149103.78125,89587.7734375,111641.9453125,137472.171875,96690.296875
135833,114382.9375,149105.1875,89585.828125,111654.109375,137463.59375,96695.078125
135853,114372.1171875,149111.671875,89596.703125,111653.4140625,137470.609375,96693.0625
135873,114367.7890625,149112.5625,89601.375,111654.8046875,137466.0625,96698.359375
135893,114354.8046875,149114.875,89596.703125,111638.3515625,137467.625,96692.3125
135913,114363.4609375,149119.953125,89602.53125,111614.78125,137466.578125,96689.0390625
135933,114351.9296875,149124.125,89609.515625,111589.0703125,137484.765625,96685.0078125
135953,114360.5859375,149115.328125,89606.421875,111579.109375,137471.65625,96690.296875
135973,114354.8046875,149120.90625,89604.109375,111579.109375,137479.703125,96697.8515625
135993,114378.609375,149109.8125,89606.78125,111584.78125,137471.65625,96697.09375
136013,114372.1171875,149111.15625,89595.546875,111597.640625,137467.625,96701.125
136033,114377.8984375,149108.390625,89599.796875,111611.9453125,137478.46875,96706.421875
136053,114375.734375,149107.5,89599.4296875,111624.796875,137472.171875,96701.8828125
136073,114377.8984375,149108.84375,89604.4765625,111649.0703125,137468.859375,96704.40625
136093,114381.515625,149121.8125,89595.546875,111674.09375,137473.40625,96700.375
136113,114380.7734375,149115.328125,89603.3203125,111670.5,137473.921875,96695.078125
136133,114381.515625,149115.328125,89599.796875,111655.5546875,137469.890625,96693.8203125
136153,114368.4921875,149110.25,89604.4765625,111619.8203125,137479,96689.0390625
136173,114369.953125,149115.328125,89605.625,111591.96875,137472.171875,96693.0625
136193,114361.296875,149121.8125,89608.359375,111579.109375,137472.171875,96692.5625
136213,114362.7109375,149108.84375,89606.0546875,111581.1953125,137480.21875,96704.40625
136233,114370.6953125,149113.015625,89607.5703125,111592.65625,137474.453125,96711.2109375
136253,114374.984375,149108.390625,89602.53125,111603.375,137484.765625,96703.140625
136273,114371.40625,149106.984375,89597.8515625,111634.8203125,137478.46875,96712.46875
136293,114376.4453125,149115.328125,89598.640625,111648.375,137470.421875,96705.6640625
136313,114370.6953125,149119.953125,89596.703125,111659.0859375,137469.890625,96708.4375
136333,114380.0625,149117.1875,89604.8359375,111659.0859375,137469.890625,96699.8671875
136353,114383.6796875,149118.09375,89596.703125,111652.65625,137472.171875,96693.8203125
136373,114377.1484375,149121.8125,89599.796875,111631.2265625,137474.453125,96699.8671875
136393,114373.5703125,149121.359375,89601.375,111614.0859375,137476.71875,96697.09375
136413,114367.7890625,149114.875,89598.640625,111589.765625,137480.75,96703.8984375
136433,114367.078125,149116.734375,89598.640625,111588.375,137481.265625,96710.453125
136453,114372.1171875,149113.46875,89602.53125,111582.640625,137483.015625,96704.40625
136473,114376.4453125,149104.671875,89594.390625,111591.2109375,137479.515625,96700.625
136493,114369.203125,149113.015625,89592.8125,111616.2265625,137473.921875,96703.140625
136513,114369.953125,149108.84375,89597.4921875,111640.4921875,137472.171875,96703.8984375
136533,114378.609375,149108.390625,89592.8125,111654.046875,137465.875,96701.8828125
136553,114378.609375,149111.609375,89603.3203125,111667.6640625,137480.21875,96701.125
136573,114380.7734375,149115.328125,89599.796875,111670.5,137473.921875,96706.421875
136593,114382.2265625,149111.609375,89590.5078125,111665.515625,137473.921875,96709.9453125
136613,114386.5546875,149107.4375,89590.5078125,111636.90625,137472.171875,96705.15625
136633,114380.7734375,149107.953125,89596.703125,111627.640625,137483.546875,96698.609375
136653,114387.265625,149119.953125,89592.4453125,111610.4921875,137474.96875,96695.8359375
136673,114380.7734375,149106.078125,89585.828125,111612.640625,137481.265625,96699.8671875
136693,114383.640625,149117.1875,89585.828125,111610.4921875,137476.71875,96697.8515625
136713,114385.1015625,149111.15625,89583.8828125,111628.328125,137472.171875,96710.453125
136733,114382.1875,149108.390625,89581.9375,111647.6171875,137483.546875,96705.15625
136753,114391.59375,149104.671875,89583.8828125,111664.0703125,137472.6875,96707.171875
136773,114381.4765625,149104.21875,89586.984375,111664.0703125,137477.234375,96707.171875
136793,114376.40625,149106.984375,89587.7734375,111661.921875,137465.875,96707.171875
136813,114372.8203125,149111.15625,89585.828125,111655.4921875,137475.484375,96707.171875
136833,114379.3125,149100.046875,89592.8125,111627.640625,137471.46875,96703.140625
136853,114366.328125,149115.328125,89588.921875,111609.8046875,137470.421875,96706.421875
136873,114372.8203125,149117.1875,89589.71875,111591.90625,137469.890625,96707.171875
136893,114372.8203125,149115.328125,89583.09375,111576.90625,137479.515625,96701.125
136913,114370.65625,149111.15625,89583.8828125,111587.6171875,137481.796875,96699.8671875
136933,114382.8984375,149111.15625,89575.3203125,111616.2265625,137492.640625,96701.125
136953,114405.9921875,149107.4375,89577.265625,111664.0703125,137473.21875,96707.171875
136973,114408.1953125,149102.8125,89574.1640625,111685.5,137474.96875,96706.421875
136993,114394.4609375,149104.671875,89581.1484375,111673.3359375,137479.515625,96704.40625
137013,114385.8046875,149104.671875,89583.8828125,111664.7578125,137480.03125,96707.171875
137033,114378.609375,149106.53125,89594.7578125,111638.3515625,137469.890625,96704.40625
137053,114365.625,149113.015625,89590.8671875,111604.7578125,137473.21875,96696.59375
137073,114365.625,149116.734375,89589.71875,111589.0703125,137472.171875,96701.125
137093,114362.0078125,149105.125,89585.828125,111582.640625,137472.171875,96701.8828125
137113,114381.4765625,149111.609375,89578.84375,111587.6171875,137477.765625,96699.109375
137133,114392.296875,149113.921875,89570.28125,111609.046875,137474.96875,96701.8828125
137153,114403.828125,149117.640625,89566.390625,111611.1875,137473.21875,96701.125
137173,114407.4453125,149108.84375,89573.375,111638.3515625,137480.03125,96699.109375
137193,114410.3203125,149119.953125,89567.546875,111666.90625,137469.1875,96701.125
137213,114410.3203125,149104.21875,89560.5625,111696.90625,137483.015625,96703.140625
137233,114403.828125,149104.21875,89572.2265625,111699.0546875,137474.453125,96701.125
137253,114394.4609375,149102.359375,89572.2265625,111694.765625,137474.453125,96701.125
137273,114385.1015625,149108.390625,89578.0546875,111662.6171875,137470.9375,96703.140625
137293,114379.3125,149106.53125,89575.75,111625.4921875,137476.015625,96703.8984375
137313,114380.734375,149111.15625,89577.265625,111604.7578125,137479,96699.109375
137333,114382.1875,149108.84375,89572.2265625,111590.453125,137481.796875,96701.6328125
137353,114393.71875,149111.609375,89573.375,111592.6015625,137480.75,96697.09375
137373,114407.4453125,149120.40625,89564.453125,111604.7578125,137479.515625,96696.59375
137393,114412.484375,149113.921875,89570.28125,111628.328125,137474.453125,96695.8359375
137413,114414.6484375,149111.15625,89564.453125,111651.90625,137468.671875,96695.078125
137433,114407.4453125,149115.328125,89564.453125,111676.171875,137471.46875,96695.078125
137453,114421.890625,149117.640625,89568.3359375,111681.90625,137474.453125,96700.375
137473,114410.3203125,149102.359375,89569.125,111681.90625,137472.171875,96693.8203125
137493,114401.6640625,149111.15625,89568.3359375,111673.3359375,137480.75,96697.09375
137513,114395.171875,149108.390625,89579.2109375,111665.515625,137475.484375,96699.109375
137533,114396.625,149113.46875,89575.3203125,111631.1640625,137470.9375,96699.109375
137553,114392.296875,149118.09375,89573.015625,111599.0234375,137477.765625,96699.109375
137573,114392.296875,149110.703125,89569.9140625,111609.7421875,137479,96695.8359375
137593,114400.2109375,149123.15625,89573.015625,111612.640625,137470.421875,96695.8359375
137613,114400.25,149120.40625,89580.7890625,111620.453125,137485.8125,96695.078125
137633,114409.609375,149118.09375,89568.3359375,111640.4921875,137474.96875,96693.0625
137653,114405.9921875,149113.921875,89569.4921875,111646.921875,137479.515625,96698.359375
137673,114404.578125,149113.46875,89580,111676.171875,137475.484375,96685.0078125
137693,114398.7890625,149111.609375,89581.9375,111686.1953125,137468.140625,96687.0234375
137713,114400.953125,149100.046875,89588.5625,111679.765625,137477.234375,96691.8046875
137733,114398.0859375,149101.921875,89578.84375,111671.1875,137479,96693.8203125
137753,114388.6796875,149107.4375,89581.9375,111645.4765625,137479,96694.328125
137773,114388.6796875,149117.640625,89576.109375,111632.6171875,137486.859375,96693.0625
137793,114405.28125,149117.640625,89574.1640625,111615.4765625,137483.546875,96691.0546875
137813,114403.828125,149113.46875,89578.0546875,111604.0078125,137481.796875,96694.328125
137833,114416.8125,149116.234375,89570.28125,111639.046875,137482.3125,96691.0546875
137853,114421.1796875,149117.1875,89572.2265625,111636.90625,137474.96875,96687.0234375
137873,114419.6875,149117.640625,89569.4921875,111666.90625,137474.96875,96690.296875
137893,114401.6640625,149111.15625,89575.3203125,111650.453125,137477.234375,96685.7578125
137913,114390.1328125,149115.78125,89578.84375,111651.90625,137481.265625,96683.7421875
137933,114389.390625,149108.84375,89583.8828125,111654.7421875,137479.515625,96682.9921875
137953,114387.96875,149106.53125,89583.09375,111645.4765625,137484.59375,96683.7421875
137973,114389.390625,149106.984375,89579.2109375,111651.2109375,137476.71875,96682.9921875
137993,114391.5546875,149113.46875,89578.0546875,111629.78125,137481.796875,96683.7421875
138013,114401.6640625,149110.703125,89573.375,111618.3125,137481.796875,96683.7421875
138033,114418.265625,149118.09375,89572.2265625,111638.3515625,137483.546875,96682.9921875
138053,114425.46875,149106.53125,89569.4921875,111634.0625,137473.21875,96681.7265625
138073,114429.0546875,149110.703125,89567.1875,111644.0234375,137482.3125,96678.453125
138093,114419.6875,149107.4375,89566.390625,111651.1484375,137476.71875,96676.9453125
138113,114410.3203125,149111.609375,89574.1640625,111649.7578125,137477.234375,96682.234375
138133,114386.515625,149111.609375,89580,111654.046875,137478.46875,96667.625
138153,114390.1328125,149106.53125,89588.5625,111634.7578125,137483.015625,96674.9296875
138173,114382.8984375,149110.703125,89584.671875,111617.6171875,137483.015625,96672.40625
138193,114390.1328125,149110.703125,89587.7734375,111616.1640625,137473.21875,96676.6875
138213,114393.71875,149102.359375,89577.265625,111622.59375,137479,96670.8984375
138233,114405.9921875,149108.84375,89580.359375,111621.1484375,137479,96679.4609375
138253,114424.765625,149120.40625,89569.4921875,111620.453125,137485.296875,96668.8828125
138273,114431.9609375,149122.703125,89557.828125,111639.046875,137477.234375,96670.140625
138293,114443.53125,149108.84375,89557.46875,111641.9453125,137479,96668.125
138313,114435.5859375,149120.40625,89569.4921875,111654.046875,137476.71875,96669.640625
138333,114417.5234375,149110.703125,89576.4765625,111654.046875,137474.453125,96666.8671875
138353,114403.828125,149113.46875,89572.5859375,111646.1640625,137483.546875,96668.8828125
138373,114394.4609375,149108.84375,89583.09375,111639.046875,137481.265625,96664.09375
138393,114395.2109375,149113.46875,89585.828125,111624.046875,137480.03125,96674.171875
138413,114390.1328125,149115.78125,89578.84375,111621.90625,137485.8125,96674.9296875
138433,114393.0078125,149109.296875,89570.28125,111627.640625,137481.796875,96675.4296875
138453,114414.6484375,149116.234375,89565.2421875,111621.2109375,137488.09375,96667.625
138473,114421.8515625,149116.671875,89566.390625,111626.1875,137476.015625,96667.625
138493,114442.078125,149122.265625,89557.46875,111634.0625,137474.96875,96664.8515625
138513,114436.2890625,149118.53125,89564.453125,111642.640625,137484.0625,96662.078125
138533,114438.453125,149116.671875,89566.390625,111647.6171875,137481.265625,96662.8359375
138553,114425.46875,149118.09375,89570.28125,111659.78125,137485.296875,96669.3828125
138573,114416.8125,149117.640625,89567.9765625,111653.3515625,137484.0625,96664.8515625
138593,114403.828125,149108.390625,89577.265625,111647.6171875,137485.8125,96670.8984375
138613,114401.6640625,149116.234375,89579.6328125,111640.4921875,137483.546875,96661.578125
138633,114393.71875,149111.609375,89580,111634.7578125,137483.546875,96670.8984375
138653,114391.5546875,149113.921875,89583.09375,111621.9609375,137483.015625,96668.125
138673,114409.609375,149113.921875,89570.28125,111615.4765625,137487.5625,96666.109375
138693,114424.765625,149124.5625,89571.796875,111619.0625,137482.3125,96672.15625
138713,114431.9609375,149121.8125,89567.546875,111621.90625,137481.796875,96662.8359375
138733,114438.453125,149120.40625,89569.4921875,111641.9453125,137475.484375,96664.09375
138753,114430.5078125,149118.09375,89570.6484375,111643.328125,137483.546875,96666.109375
138773,114434.125,149118.09375,89572.5859375,111652.59375,137485.8125,96664.09375
138793,114418.9765625,149114.359375,89576.4765625,111658.3359375,137485.8125,96659.3125
138813,114405.28125,149119.5,89581.1484375,111659.78125,137483.546875,96658.046875
138833,114406.7421875,149121.8125,89574.1640625,111649.7578125,137489.84375,96660.5703125
138853,114408.15625,149109.296875,89584.25,111636.2109375,137486.34375,96667.3671875
138873,114395.8828125,149119.953125,89581.1484375,111634.0625,137486.859375,96668.125
138893,114408.8671875,149120.84375,89572.2265625,111627.640625,137496.671875,96666.109375
138913,114424.015625,149125.015625,89567.546875,111619.0625,137490.890625,96662.078125
138933,114434.8359375,149122.703125,89566.390625,111625.4921875,137485.296875,96667.3671875
138953,114435.5859375,149118.53125,89570.6484375,111626.1875,137482.3125,96666.109375
138973,114450.0234375,149125.46875,89566.7578125,111650.515625,137485.296875,96664.09375
138993,114442.078125,149115.328125,89566.390625,111662.6171875,137492.640625,96662.5859375
139013,114431.9609375,149115.78125,89575.3203125,111676.234375,137488.609375,96656.03125
139033,114418.9765625,149119.953125,89582.3046875,111671.9453125,137479,96664.8515625
139053,114409.578125,149113.46875,89578.421875,111651.90625,137488.609375,96660.0625
139073,114406.703125,149119.953125,89575.3203125,111645.4765625,137485.8125,96662.078125
139093,114408.15625,149116.234375,89574.1640625,111631.921875,137496.671875,96665.609375
139113,114411.7734375,149120.84375,89568.703125,111621.90625,137494.90625,96666.109375
139133,114424.015625,149116.234375,89566.03125,111625.4921875,137490.359375,96663.3359375
139153,114435.5859375,149120.40625,89567.9140625,111633.3125,137492.640625,96660.0625
139173,114444.2421875,149129.1875,89563.6640625,111644.0859375,137490.359375,96659.3125
139193,114452.1875,149126.4375,89566.7578125,111656.1875,137490.359375,96661.3203125
139213,114434.8359375,149126.4375,89564.8125,111666.2109375,137487.5625,96660.5703125
